datetime,price,ticker
2024-02-26 12:00,409.3,MSFT
2024-02-26 11:30,409.03,MSFT
2024-02-26 11:00,408.39,MSFT
2024-02-26 10:30,409.45,MSFT
2024-02-26 10:00,409.42,MSFT
2024-02-26 9:30,408.68,MSFT
2024-02-23 15:30,410.32,MSFT
2024-02-23 15:00,410.12,MSFT
2024-02-23 14:30,410.54,MSFT
2024-02-23 14:00,409.87,MSFT
2024-02-23 13:30,410.38,MSFT
2024-02-23 13:00,410.11,MSFT
2024-02-23 12:30,409.78,MSFT
2024-02-23 12:00,409.46,MSFT
2024-02-23 11:30,410.24,MSFT
2024-02-23 11:00,410.73,MSFT
2024-02-23 10:30,411.46,MSFT
2024-02-23 10:00,412.98,MSFT
2024-02-23 9:30,414.26,MSFT
2024-02-22 15:30,411.63,MSFT
2024-02-22 15:00,411.438,MSFT
2024-02-22 14:30,410.84,MSFT
2024-02-22 14:00,411.6,MSFT
2024-02-22 13:30,410.655,MSFT
2024-02-22 13:00,410.205,MSFT
2024-02-22 12:30,409.71,MSFT
2024-02-22 12:00,409.55,MSFT
2024-02-22 11:30,409,MSFT
2024-02-22 11:00,409.76,MSFT
2024-02-22 10:30,409.6,MSFT
2024-02-22 10:00,411.56,MSFT
2024-02-22 9:30,410.88,MSFT
2024-02-21 15:30,402.18,MSFT
2024-02-21 15:00,398.58,MSFT
2024-02-21 14:30,398.76,MSFT
2024-02-21 14:00,398.6,MSFT
2024-02-21 13:30,399.02,MSFT
2024-02-21 13:00,399.035,MSFT
2024-02-21 12:30,399.58,MSFT
2024-02-21 12:00,399.29,MSFT
2024-02-21 11:30,400.02,MSFT
2024-02-21 11:00,399.81,MSFT
2024-02-21 10:30,399.79,MSFT
2024-02-21 10:00,399.41,MSFT
2024-02-21 9:30,398.81,MSFT
2024-02-20 15:30,402.93,MSFT
2024-02-20 15:00,401.661,MSFT
2024-02-20 14:30,401.58,MSFT
2024-02-20 14:00,400.99,MSFT
2024-02-20 13:30,400.584,MSFT
2024-02-20 13:00,399.66,MSFT
2024-02-20 12:30,399.58,MSFT
2024-02-20 12:00,399.05,MSFT
2024-02-20 11:30,399.81,MSFT
2024-02-20 11:00,401.86,MSFT
2024-02-20 10:30,400.55,MSFT
2024-02-20 10:00,399.22,MSFT
2024-02-20 9:30,399.75,MSFT
2024-02-16 15:30,404.06,MSFT
2024-02-16 15:00,404.43,MSFT
2024-02-16 14:30,404.808,MSFT
2024-02-16 14:00,407.25,MSFT
2024-02-16 13:30,406.336,MSFT
2024-02-16 13:00,405.125,MSFT
2024-02-16 12:30,405.73,MSFT
2024-02-16 12:00,406.07,MSFT
2024-02-16 11:30,405.99,MSFT
2024-02-16 11:00,405.741,MSFT
2024-02-16 10:30,405.66,MSFT
2024-02-16 10:00,404.74,MSFT
2024-02-16 9:30,404.68,MSFT
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
