datetime,price,ticker
2024-03-01 9:30,179.245,AAPL
2024-02-29 15:30,180.77,AAPL
2024-02-29 15:00,180.585,AAPL
2024-02-29 14:30,180.2,AAPL
2024-02-29 14:00,180.11,AAPL
2024-02-29 13:30,180.085,AAPL
2024-02-29 13:00,180.38,AAPL
2024-02-29 12:30,180.145,AAPL
2024-02-29 12:00,179.82,AAPL
2024-02-29 11:30,180.11,AAPL
2024-02-29 11:00,180.43,AAPL
2024-02-29 10:30,180.95,AAPL
2024-02-29 10:00,181.62,AAPL
2024-02-29 9:30,181.5,AAPL
2024-02-28 15:30,181.42,AAPL
2024-02-28 15:00,180.835,AAPL
2024-02-28 14:30,180.72,AAPL
2024-02-28 14:00,180.62,AAPL
2024-02-28 13:30,180.88,AAPL
2024-02-28 13:00,180.602,AAPL
2024-02-28 12:30,180.216,AAPL
2024-02-28 12:00,180.701,AAPL
2024-02-28 11:30,181.24,AAPL
2024-02-28 11:00,181.601,AAPL
2024-02-28 10:30,181.3,AAPL
2024-02-28 10:00,181.16,AAPL
2024-02-28 9:30,181.298,AAPL
2024-02-27 15:30,182.63,AAPL
2024-02-27 15:00,182.605,AAPL
2024-02-27 14:30,182.945,AAPL
2024-02-27 14:00,182.6,AAPL
2024-02-27 13:30,180.46,AAPL
2024-02-27 13:00,180.065,AAPL
2024-02-27 12:30,180.18,AAPL
2024-02-27 12:00,180.69,AAPL
2024-02-27 11:30,180.82,AAPL
2024-02-27 11:00,180.863,AAPL
2024-02-27 10:30,181.08,AAPL
2024-02-27 10:00,181.17,AAPL
2024-02-27 9:30,180.93,AAPL
2024-02-26 15:30,181.14,AAPL
2024-02-26 15:00,181.38,AAPL
2024-02-26 14:30,181.49,AAPL
2024-02-26 14:00,181.712,AAPL
2024-02-26 13:30,181.39,AAPL
2024-02-26 13:00,180.985,AAPL
2024-02-26 12:30,180.805,AAPL
2024-02-26 12:00,180.97,AAPL
2024-02-26 11:30,181.205,AAPL
2024-02-26 11:00,180.94,AAPL
2024-02-26 10:30,181.24,AAPL
2024-02-26 10:00,181.602,AAPL
2024-02-26 9:30,181.515,AAPL
2024-02-23 15:30,182.52,AAPL
2024-02-23 15:00,182.585,AAPL
2024-02-23 14:30,182.615,AAPL
2024-02-23 14:00,182.47,AAPL
2024-02-23 13:30,182.725,AAPL
2024-02-23 13:00,182.955,AAPL
2024-02-23 12:30,182.803,AAPL
2024-02-23 12:00,182.56,AAPL
2024-02-23 11:30,182.92,AAPL
2024-02-23 11:00,183.059,AAPL
2024-02-23 10:30,183.39,AAPL
2024-02-23 10:00,183.3,AAPL
2024-02-23 9:30,183.87,AAPL
2024-02-22 15:30,184.36,AAPL
2024-02-22 15:00,184.56,AAPL
2024-02-22 14:30,184.545,AAPL
2024-02-22 14:00,184.94,AAPL
2024-02-22 13:30,184.217,AAPL
2024-02-22 13:00,184.04,AAPL
2024-02-22 12:30,183.62,AAPL
2024-02-22 12:00,183.06,AAPL
2024-02-22 11:30,182.95,AAPL
2024-02-22 11:00,183.035,AAPL
2024-02-22 10:30,182.86,AAPL
2024-02-22 10:00,183.055,AAPL
2024-02-22 9:30,183.13,AAPL
2024-02-21 15:30,182.32,AAPL
2024-02-21 15:00,181.205,AAPL
2024-02-21 14:30,181.02,AAPL
2024-02-21 14:00,180.95,AAPL
2024-02-21 13:30,181.293,AAPL
2024-02-21 13:00,181.42,AAPL
2024-02-21 12:30,181.54,AAPL
2024-02-21 12:00,181.39,AAPL
2024-02-21 11:30,182.12,AAPL
2024-02-21 11:00,182.155,AAPL
2024-02-21 10:30,182.16,AAPL
2024-02-21 10:00,182.56,AAPL
2024-02-21 9:30,182.54,AAPL
2024-02-20 15:30,181.62,AAPL
2024-02-20 15:00,181.383,AAPL
2024-02-20 14:30,180.9,AAPL
2024-02-20 14:00,180.69,AAPL
2024-02-20 13:30,180.73,AAPL
2024-02-20 13:00,180.51,AAPL
2024-02-20 12:30,180.755,AAPL
2024-02-20 12:00,180.745,AAPL
2024-02-20 11:30,181.085,AAPL
2024-02-20 11:00,181.125,AAPL
2024-02-20 10:30,180.735,AAPL
2024-02-20 10:00,180.46,AAPL
2024-02-20 9:30,180.835,AAPL
2024-02-16 15:30,182.29,AAPL
2024-02-16 15:00,182.256,AAPL
2024-02-16 14:30,182.2,AAPL
2024-02-16 14:00,183.143,AAPL
2024-02-16 13:30,182.897,AAPL
2024-02-16 13:00,182.65,AAPL
2024-02-16 12:30,182.74,AAPL
2024-02-16 12:00,182.94,AAPL
2024-02-16 11:30,183.1,AAPL
2024-02-16 11:00,183.15,AAPL
2024-02-16 10:30,183.06,AAPL
2024-02-16 10:00,182.545,AAPL
2024-02-16 9:30,182.3,AAPL
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
